date from;date to;Euro per Mwh;Euro per Kwh;Euro per kWh incl. Taxes
19.01.2024 06:00;19.01.2024 07:00;77.94;0.07794;0.0927486
19.01.2024 07:00;19.01.2024 08:00;87.17;0.08717;0.1037323
19.01.2024 08:00;19.01.2024 09:00;104.27;0.10427;0.1240813
19.01.2024 09:00;19.01.2024 10:00;103.06;0.10306;0.1226414
19.01.2024 10:00;19.01.2024 11:00;95.15;0.09515;0.1132285
19.01.2024 11:00;19.01.2024 12:00;86.36;0.08636;0.1027684
19.01.2024 12:00;19.01.2024 13:00;76.83;0.07683;0.0914277
19.01.2024 13:00;19.01.2024 14:00;73.35;0.07335;0.0872865
19.01.2024 14:00;19.01.2024 15:00;75.21;0.07521;0.0894999
19.01.2024 15:00;19.01.2024 16:00;77.45;0.07745;0.0921655
19.01.2024 16:00;19.01.2024 17:00;84.69;0.08469;0.1007811
19.01.2024 17:00;19.01.2024 18:00;93.6;0.0936;0.111384
19.01.2024 18:00;19.01.2024 19:00;91.7;0.0917;0.109123
19.01.2024 19:00;19.01.2024 20:00;82.23;0.08223;0.0978537
19.01.2024 20:00;19.01.2024 21:00;74;0.074;0.08806
19.01.2024 21:00;19.01.2024 22:00;71.12;0.07112;0.0846328
19.01.2024 22:00;19.01.2024 23:00;68.64;0.06864;0.0816816
19.01.2024 23:00;20.01.2024 00:00;64.75;0.06475;0.0770525
20.01.2024 00:00;20.01.2024 01:00;66;0.066;0.07854
20.01.2024 01:00;20.01.2024 02:00;63.45;0.06345;0.0755055
20.01.2024 02:00;20.01.2024 03:00;63.54;0.06354;0.0756126
20.01.2024 03:00;20.01.2024 04:00;61.82;0.06182;0.0735658
20.01.2024 04:00;20.01.2024 05:00;61.85;0.06185;0.0736015
20.01.2024 05:00;20.01.2024 06:00;61.75;0.06175;0.0734825
20.01.2024 06:00;20.01.2024 07:00;62.59;0.06259;0.0744821
20.01.2024 07:00;20.01.2024 08:00;66.9;0.0669;0.079611
20.01.2024 08:00;20.01.2024 09:00;74.82;0.07482;0.0890358
20.01.2024 09:00;20.01.2024 10:00;77.9;0.0779;0.092701
20.01.2024 10:00;20.01.2024 11:00;71.8;0.0718;0.085442
20.01.2024 11:00;20.01.2024 12:00;70.77;0.07077;0.0842163
20.01.2024 12:00;20.01.2024 13:00;67.73;0.06773;0.0805987
20.01.2024 13:00;20.01.2024 14:00;68.78;0.06878;0.0818482
20.01.2024 14:00;20.01.2024 15:00;73.39;0.07339;0.0873341
20.01.2024 15:00;20.01.2024 16:00;79.11;0.07911;0.0941409
20.01.2024 16:00;20.01.2024 17:00;87.8;0.0878;0.104482
20.01.2024 17:00;20.01.2024 18:00;94.93;0.09493;0.1129667
20.01.2024 18:00;20.01.2024 19:00;99.87;0.09987;0.1188453
20.01.2024 19:00;20.01.2024 20:00;91.57;0.09157;0.1089683
20.01.2024 20:00;20.01.2024 21:00;81.97;0.08197;0.0975443
20.01.2024 21:00;20.01.2024 22:00;75.74;0.07574;0.0901306
20.01.2024 22:00;20.01.2024 23:00;74.68;0.07468;0.0888692
20.01.2024 23:00;21.01.2024 00:00;69.13;0.06913;0.0822647
21.01.2024 00:00;21.01.2024 01:00;66.83;0.06683;0.0795277
21.01.2024 01:00;21.01.2024 02:00;57.55;0.05755;0.0684845
21.01.2024 02:00;21.01.2024 03:00;55.15;0.05515;0.0656285
21.01.2024 03:00;21.01.2024 04:00;50.89;0.05089;0.0605591
21.01.2024 04:00;21.01.2024 05:00;48.51;0.04851;0.0577269
21.01.2024 05:00;21.01.2024 06:00;47.45;0.04745;0.0564655
21.01.2024 06:00;21.01.2024 07:00;45.53;0.04553;0.0541807
21.01.2024 07:00;21.01.2024 08:00;43.96;0.04396;0.0523124
21.01.2024 08:00;21.01.2024 09:00;51.36;0.05136;0.0611184
21.01.2024 09:00;21.01.2024 10:00;54.36;0.05436;0.0646884
21.01.2024 10:00;21.01.2024 11:00;46.06;0.04606;0.0548114
21.01.2024 11:00;21.01.2024 12:00;48.67;0.04867;0.0579173
21.01.2024 12:00;21.01.2024 13:00;38.48;0.03848;0.0457912
21.01.2024 13:00;21.01.2024 14:00;37.69;0.03769;0.0448511
21.01.2024 14:00;21.01.2024 15:00;44.3;0.0443;0.052717
21.01.2024 15:00;21.01.2024 16:00;49.04;0.04904;0.0583576
21.01.2024 16:00;21.01.2024 17:00;49.83;0.04983;0.0592977
21.01.2024 17:00;21.01.2024 18:00;56.65;0.05665;0.0674135
21.01.2024 18:00;21.01.2024 19:00;61.45;0.06145;0.0731255
21.01.2024 19:00;21.01.2024 20:00;58.64;0.05864;0.0697816
21.01.2024 20:00;21.01.2024 21:00;51.5;0.0515;0.061285
21.01.2024 21:00;21.01.2024 22:00;52.46;0.05246;0.0624274
21.01.2024 22:00;21.01.2024 23:00;50.39;0.05039;0.0599641
21.01.2024 23:00;22.01.2024 00:00;39.46;0.03946;0.0469574
22.01.2024 00:00;22.01.2024 01:00;36.66;0.03666;0.0436254
22.01.2024 01:00;22.01.2024 02:00;22.24;0.02224;0.0264656
22.01.2024 02:00;22.01.2024 03:00;18.62;0.01862;0.0221578
22.01.2024 03:00;22.01.2024 04:00;5.04;0.00504;0.0059976
22.01.2024 04:00;22.01.2024 05:00;5.06;0.00506;0.0060214
22.01.2024 05:00;22.01.2024 06:00;20;0.02;0.0238
22.01.2024 06:00;22.01.2024 07:00;40.5;0.0405;0.048195
22.01.2024 07:00;22.01.2024 08:00;60.47;0.06047;0.0719593
22.01.2024 08:00;22.01.2024 09:00;66.48;0.06648;0.0791112
22.01.2024 09:00;22.01.2024 10:00;57.58;0.05758;0.0685202
22.01.2024 10:00;22.01.2024 11:00;61.55;0.06155;0.0732445
22.01.2024 11:00;22.01.2024 12:00;60.6;0.0606;0.072114
22.01.2024 12:00;22.01.2024 13:00;56.92;0.05692;0.0677348
22.01.2024 13:00;22.01.2024 14:00;56.72;0.05672;0.0674968
22.01.2024 14:00;22.01.2024 15:00;58.23;0.05823;0.0692937
22.01.2024 15:00;22.01.2024 16:00;59.73;0.05973;0.0710787
22.01.2024 16:00;22.01.2024 17:00;59.99;0.05999;0.0713881
22.01.2024 17:00;22.01.2024 18:00;70.94;0.07094;0.0844186
22.01.2024 18:00;22.01.2024 19:00;77.35;0.07735;0.0920465
22.01.2024 19:00;22.01.2024 20:00;71.99;0.07199;0.0856681
22.01.2024 20:00;22.01.2024 21:00;66.65;0.06665;0.0793135
22.01.2024 21:00;22.01.2024 22:00;57;0.057;0.06783
22.01.2024 22:00;22.01.2024 23:00;55.89;0.05589;0.0665091
22.01.2024 23:00;23.01.2024 00:00;49.88;0.04988;0.0593572
23.01.2024 00:00;23.01.2024 01:00;16.23;0.01623;0.0193137
23.01.2024 01:00;23.01.2024 02:00;10.1;0.0101;0.012019
23.01.2024 02:00;23.01.2024 03:00;9.37;0.00937;0.0111503
23.01.2024 03:00;23.01.2024 04:00;4.17;0.00417;0.0049623
23.01.2024 04:00;23.01.2024 05:00;10.22;0.01022;0.0121618
23.01.2024 05:00;23.01.2024 06:00;39.23;0.03923;0.0466837
23.01.2024 06:00;23.01.2024 07:00;59.76;0.05976;0.0711144
23.01.2024 07:00;23.01.2024 08:00;76.42;0.07642;0.0909398
23.01.2024 08:00;23.01.2024 09:00;69.82;0.06982;0.0830858
23.01.2024 09:00;23.01.2024 10:00;69.93;0.06993;0.0832167
23.01.2024 10:00;23.01.2024 11:00;59.97;0.05997;0.0713643
23.01.2024 11:00;23.01.2024 12:00;59.8;0.0598;0.071162
23.01.2024 12:00;23.01.2024 13:00;59.14;0.05914;0.0703766
23.01.2024 13:00;23.01.2024 14:00;59.43;0.05943;0.0707217
23.01.2024 14:00;23.01.2024 15:00;62.7;0.0627;0.074613
23.01.2024 15:00;23.01.2024 16:00;74.63;0.07463;0.0888097
23.01.2024 16:00;23.01.2024 17:00;78.95;0.07895;0.0939505
23.01.2024 17:00;23.01.2024 18:00;81.59;0.08159;0.0970921
23.01.2024 18:00;23.01.2024 19:00;84.51;0.08451;0.1005669
23.01.2024 19:00;23.01.2024 20:00;74.55;0.07455;0.0887145
23.01.2024 20:00;23.01.2024 21:00;61.95;0.06195;0.0737205
23.01.2024 21:00;23.01.2024 22:00;53.74;0.05374;0.0639506
23.01.2024 22:00;23.01.2024 23:00;45.36;0.04536;0.0539784
23.01.2024 23:00;24.01.2024 00:00;33.26;0.03326;0.0395794
24.01.2024 00:00;24.01.2024 01:00;3.05;0.00305;0.0036295
24.01.2024 01:00;24.01.2024 02:00;-0.03;-0.00003;-0.0000357
24.01.2024 02:00;24.01.2024 03:00;-0.64;-0.00064;-0.0007616
24.01.2024 03:00;24.01.2024 04:00;-4.41;-0.00441;-0.0052479
24.01.2024 04:00;24.01.2024 05:00;-4.84;-0.00484;-0.0057596
24.01.2024 05:00;24.01.2024 06:00;-0.18;-0.00018;-0.0002142
24.01.2024 06:00;24.01.2024 07:00;14.76;0.01476;0.0175644
24.01.2024 07:00;24.01.2024 08:00;42.09;0.04209;0.0500871
24.01.2024 08:00;24.01.2024 09:00;51.58;0.05158;0.0613802
24.01.2024 09:00;24.01.2024 10:00;50.76;0.05076;0.0604044
24.01.2024 10:00;24.01.2024 11:00;50.1;0.0501;0.059619
24.01.2024 11:00;24.01.2024 12:00;50.78;0.05078;0.0604282
24.01.2024 12:00;24.01.2024 13:00;39.32;0.03932;0.0467908
24.01.2024 13:00;24.01.2024 14:00;36.44;0.03644;0.0433636
24.01.2024 14:00;24.01.2024 15:00;45.04;0.04504;0.0535976
24.01.2024 15:00;24.01.2024 16:00;49.95;0.04995;0.0594405
24.01.2024 16:00;24.01.2024 17:00;50.8;0.0508;0.060452
24.01.2024 17:00;24.01.2024 18:00;54.21;0.05421;0.0645099
24.01.2024 18:00;24.01.2024 19:00;53.32;0.05332;0.0634508
24.01.2024 19:00;24.01.2024 20:00;50.09;0.05009;0.0596071
24.01.2024 20:00;24.01.2024 21:00;42.18;0.04218;0.0501942
24.01.2024 21:00;24.01.2024 22:00;40.04;0.04004;0.0476476
24.01.2024 22:00;24.01.2024 23:00;42.01;0.04201;0.0499919
24.01.2024 23:00;25.01.2024 00:00;38.53;0.03853;0.0458507
25.01.2024 00:00;25.01.2024 01:00;44.34;0.04434;0.0527646
25.01.2024 01:00;25.01.2024 02:00;45.06;0.04506;0.0536214
25.01.2024 02:00;25.01.2024 03:00;43.34;0.04334;0.0515746
25.01.2024 03:00;25.01.2024 04:00;44.92;0.04492;0.0534548
25.01.2024 04:00;25.01.2024 05:00;46.22;0.04622;0.0550018
25.01.2024 05:00;25.01.2024 06:00;52.38;0.05238;0.0623322
25.01.2024 06:00;25.01.2024 07:00;69.1;0.0691;0.082229
25.01.2024 07:00;25.01.2024 08:00;77.65;0.07765;0.0924035
25.01.2024 08:00;25.01.2024 09:00;91.87;0.09187;0.1093253
25.01.2024 09:00;25.01.2024 10:00;87.97;0.08797;0.1046843
25.01.2024 10:00;25.01.2024 11:00;83.95;0.08395;0.0999005
25.01.2024 11:00;25.01.2024 12:00;78.66;0.07866;0.0936054
25.01.2024 12:00;25.01.2024 13:00;74.95;0.07495;0.0891905
25.01.2024 13:00;25.01.2024 14:00;77.86;0.07786;0.0926534
25.01.2024 14:00;25.01.2024 15:00;87.07;0.08707;0.1036133
25.01.2024 15:00;25.01.2024 16:00;93.91;0.09391;0.1117529
25.01.2024 16:00;25.01.2024 17:00;102.46;0.10246;0.1219274
25.01.2024 17:00;25.01.2024 18:00;123.38;0.12338;0.1468222
25.01.2024 18:00;25.01.2024 19:00;115.54;0.11554;0.1374926
25.01.2024 19:00;25.01.2024 20:00;98.79;0.09879;0.1175601
25.01.2024 20:00;25.01.2024 21:00;91.07;0.09107;0.1083733
25.01.2024 21:00;25.01.2024 22:00;86.31;0.08631;0.1027089
25.01.2024 22:00;25.01.2024 23:00;80.43;0.08043;0.0957117
25.01.2024 23:00;26.01.2024 00:00;75.16;0.07516;0.0894404
26.01.2024 00:00;26.01.2024 01:00;62.8;0.0628;0.074732
26.01.2024 01:00;26.01.2024 02:00;62;0.062;0.07378
26.01.2024 02:00;26.01.2024 03:00;58.49;0.05849;0.0696031
26.01.2024 03:00;26.01.2024 04:00;57.73;0.05773;0.0686987
26.01.2024 04:00;26.01.2024 05:00;57.07;0.05707;0.0679133
26.01.2024 05:00;26.01.2024 06:00;52.16;0.05216;0.0620704
26.01.2024 06:00;26.01.2024 07:00;59.37;0.05937;0.0706503
26.01.2024 07:00;26.01.2024 08:00;71.12;0.07112;0.0846328
26.01.2024 08:00;26.01.2024 09:00;76.59;0.07659;0.0911421
26.01.2024 09:00;26.01.2024 10:00;70.58;0.07058;0.0839902
26.01.2024 10:00;26.01.2024 11:00;61.61;0.06161;0.0733159
26.01.2024 11:00;26.01.2024 12:00;59.14;0.05914;0.0703766
26.01.2024 12:00;26.01.2024 13:00;52.28;0.05228;0.0622132
26.01.2024 13:00;26.01.2024 14:00;46.47;0.04647;0.0552993
26.01.2024 14:00;26.01.2024 15:00;49.28;0.04928;0.0586432
26.01.2024 15:00;26.01.2024 16:00;50.11;0.05011;0.0596309
26.01.2024 16:00;26.01.2024 17:00;52.74;0.05274;0.0627606
26.01.2024 17:00;26.01.2024 18:00;60.7;0.0607;0.072233
26.01.2024 18:00;26.01.2024 19:00;58.75;0.05875;0.0699125
26.01.2024 19:00;26.01.2024 20:00;64.96;0.06496;0.0773024
26.01.2024 20:00;26.01.2024 21:00;58.78;0.05878;0.0699482
26.01.2024 21:00;26.01.2024 22:00;62.02;0.06202;0.0738038
26.01.2024 22:00;26.01.2024 23:00;59.58;0.05958;0.0709002
26.01.2024 23:00;27.01.2024 00:00;57.08;0.05708;0.0679252
27.01.2024 00:00;27.01.2024 01:00;55.5;0.0555;0.066045
27.01.2024 01:00;27.01.2024 02:00;55.03;0.05503;0.0654857
27.01.2024 02:00;27.01.2024 03:00;56.21;0.05621;0.0668899
27.01.2024 03:00;27.01.2024 04:00;55.05;0.05505;0.0655095
27.01.2024 04:00;27.01.2024 05:00;55.74;0.05574;0.0663306
27.01.2024 05:00;27.01.2024 06:00;56.83;0.05683;0.0676277
27.01.2024 06:00;27.01.2024 07:00;59.07;0.05907;0.0702933
27.01.2024 07:00;27.01.2024 08:00;65.91;0.06591;0.0784329
27.01.2024 08:00;27.01.2024 09:00;75.29;0.07529;0.0895951
27.01.2024 09:00;27.01.2024 10:00;72.56;0.07256;0.0863464
27.01.2024 10:00;27.01.2024 11:00;60.06;0.06006;0.0714714
27.01.2024 11:00;27.01.2024 12:00;56.61;0.05661;0.0673659
27.01.2024 12:00;27.01.2024 13:00;55.84;0.05584;0.0664496
27.01.2024 13:00;27.01.2024 14:00;53.88;0.05388;0.0641172
27.01.2024 14:00;27.01.2024 15:00;59.72;0.05972;0.0710668
27.01.2024 15:00;27.01.2024 16:00;72.44;0.07244;0.0862036
27.01.2024 16:00;27.01.2024 17:00;83.62;0.08362;0.0995078
27.01.2024 17:00;27.01.2024 18:00;93.37;0.09337;0.1111103
27.01.2024 18:00;27.01.2024 19:00;95.95;0.09595;0.1141805
27.01.2024 19:00;27.01.2024 20:00;92.53;0.09253;0.1101107
27.01.2024 20:00;27.01.2024 21:00;84.42;0.08442;0.1004598
27.01.2024 21:00;27.01.2024 22:00;76.07;0.07607;0.0905233
27.01.2024 22:00;27.01.2024 23:00;75.97;0.07597;0.0904043
27.01.2024 23:00;28.01.2024 00:00;72.7;0.0727;0.086513
28.01.2024 00:00;28.01.2024 01:00;66.77;0.06677;0.0794563
28.01.2024 01:00;28.01.2024 02:00;60.92;0.06092;0.0724948
28.01.2024 02:00;28.01.2024 03:00;59.65;0.05965;0.0709835
28.01.2024 03:00;28.01.2024 04:00;59.94;0.05994;0.0713286
28.01.2024 04:00;28.01.2024 05:00;61.4;0.0614;0.073066
28.01.2024 05:00;28.01.2024 06:00;64.11;0.06411;0.0762909
28.01.2024 06:00;28.01.2024 07:00;60.53;0.06053;0.0720307
28.01.2024 07:00;28.01.2024 08:00;59.64;0.05964;0.0709716
28.01.2024 08:00;28.01.2024 09:00;59.63;0.05963;0.0709597
28.01.2024 09:00;28.01.2024 10:00;55.08;0.05508;0.0655452
28.01.2024 10:00;28.01.2024 11:00;51.16;0.05116;0.0608804
28.01.2024 11:00;28.01.2024 12:00;45.75;0.04575;0.0544425
28.01.2024 12:00;28.01.2024 13:00;41.58;0.04158;0.0494802
28.01.2024 13:00;28.01.2024 14:00;40.09;0.04009;0.0477071
28.01.2024 14:00;28.01.2024 15:00;50.65;0.05065;0.0602735
28.01.2024 15:00;28.01.2024 16:00;56.41;0.05641;0.0671279
28.01.2024 16:00;28.01.2024 17:00;68.87;0.06887;0.0819553
28.01.2024 17:00;28.01.2024 18:00;77.84;0.07784;0.0926296
28.01.2024 18:00;28.01.2024 19:00;71.93;0.07193;0.0855967
28.01.2024 19:00;28.01.2024 20:00;69.88;0.06988;0.0831572
28.01.2024 20:00;28.01.2024 21:00;68.25;0.06825;0.0812175
28.01.2024 21:00;28.01.2024 22:00;57.17;0.05717;0.0680323
28.01.2024 22:00;28.01.2024 23:00;59.43;0.05943;0.0707217
28.01.2024 23:00;29.01.2024 00:00;56;0.056;0.06664
29.01.2024 00:00;29.01.2024 01:00;49.97;0.04997;0.0594643
29.01.2024 01:00;29.01.2024 02:00;47.26;0.04726;0.0562394
29.01.2024 02:00;29.01.2024 03:00;48.12;0.04812;0.0572628
29.01.2024 03:00;29.01.2024 04:00;47.97;0.04797;0.0570843
29.01.2024 04:00;29.01.2024 05:00;51.58;0.05158;0.0613802
29.01.2024 05:00;29.01.2024 06:00;60.06;0.06006;0.0714714
29.01.2024 06:00;29.01.2024 07:00;80;0.08;0.0952
29.01.2024 07:00;29.01.2024 08:00;93.57;0.09357;0.1113483
29.01.2024 08:00;29.01.2024 09:00;99.17;0.09917;0.1180123
29.01.2024 09:00;29.01.2024 10:00;88.39;0.08839;0.1051841
29.01.2024 10:00;29.01.2024 11:00;78.9;0.0789;0.093891
29.01.2024 11:00;29.01.2024 12:00;71.27;0.07127;0.0848113
29.01.2024 12:00;29.01.2024 13:00;70.24;0.07024;0.0835856
29.01.2024 13:00;29.01.2024 14:00;74.99;0.07499;0.0892381
29.01.2024 14:00;29.01.2024 15:00;82.55;0.08255;0.0982345
29.01.2024 15:00;29.01.2024 16:00;97.6;0.0976;0.116144
29.01.2024 16:00;29.01.2024 17:00;108.43;0.10843;0.1290317
29.01.2024 17:00;29.01.2024 18:00;127.42;0.12742;0.1516298
29.01.2024 18:00;29.01.2024 19:00;117.3;0.1173;0.139587
29.01.2024 19:00;29.01.2024 20:00;107.52;0.10752;0.1279488
29.01.2024 20:00;29.01.2024 21:00;91.98;0.09198;0.1094562
29.01.2024 21:00;29.01.2024 22:00;86.79;0.08679;0.1032801
29.01.2024 22:00;29.01.2024 23:00;83.42;0.08342;0.0992698
29.01.2024 23:00;30.01.2024 00:00;80.29;0.08029;0.0955451
30.01.2024 00:00;30.01.2024 01:00;71.94;0.07194;0.0856086
30.01.2024 01:00;30.01.2024 02:00;68.79;0.06879;0.0818601
30.01.2024 02:00;30.01.2024 03:00;69.37;0.06937;0.0825503
30.01.2024 03:00;30.01.2024 04:00;67.44;0.06744;0.0802536
30.01.2024 04:00;30.01.2024 05:00;67.18;0.06718;0.0799442
30.01.2024 05:00;30.01.2024 06:00;69.37;0.06937;0.0825503
30.01.2024 06:00;30.01.2024 07:00;78.43;0.07843;0.0933317
30.01.2024 07:00;30.01.2024 08:00;90.6;0.0906;0.107814
30.01.2024 08:00;30.01.2024 09:00;95.93;0.09593;0.1141567
30.01.2024 09:00;30.01.2024 10:00;84.93;0.08493;0.1010667
30.01.2024 10:00;30.01.2024 11:00;77.15;0.07715;0.0918085
30.01.2024 11:00;30.01.2024 12:00;70.1;0.0701;0.083419
30.01.2024 12:00;30.01.2024 13:00;68.1;0.0681;0.081039
30.01.2024 13:00;30.01.2024 14:00;68.23;0.06823;0.0811937
30.01.2024 14:00;30.01.2024 15:00;71.93;0.07193;0.0855967
30.01.2024 15:00;30.01.2024 16:00;79.49;0.07949;0.0945931
30.01.2024 16:00;30.01.2024 17:00;82.36;0.08236;0.0980084
30.01.2024 17:00;30.01.2024 18:00;88.17;0.08817;0.1049223
30.01.2024 18:00;30.01.2024 19:00;99.23;0.09923;0.1180837
30.01.2024 19:00;30.01.2024 20:00;91.91;0.09191;0.1093729
30.01.2024 20:00;30.01.2024 21:00;86.04;0.08604;0.1023876
30.01.2024 21:00;30.01.2024 22:00;78;0.078;0.09282
30.01.2024 22:00;30.01.2024 23:00;75.01;0.07501;0.0892619
30.01.2024 23:00;31.01.2024 00:00;71.51;0.07151;0.0850969
31.01.2024 00:00;31.01.2024 01:00;71.73;0.07173;0.0853587
31.01.2024 01:00;31.01.2024 02:00;70.19;0.07019;0.0835261
31.01.2024 02:00;31.01.2024 03:00;70.89;0.07089;0.0843591
31.01.2024 03:00;31.01.2024 04:00;69.82;0.06982;0.0830858
31.01.2024 04:00;31.01.2024 05:00;69.14;0.06914;0.0822766
31.01.2024 05:00;31.01.2024 06:00;73.82;0.07382;0.0878458
31.01.2024 06:00;31.01.2024 07:00;84.85;0.08485;0.1009715
31.01.2024 07:00;31.01.2024 08:00;108.17;0.10817;0.1287223
31.01.2024 08:00;31.01.2024 09:00;119.93;0.11993;0.1427167
31.01.2024 09:00;31.01.2024 10:00;93.61;0.09361;0.1113959
31.01.2024 10:00;31.01.2024 11:00;82.98;0.08298;0.0987462
31.01.2024 11:00;31.01.2024 12:00;77.09;0.07709;0.0917371
31.01.2024 12:00;31.01.2024 13:00;74.91;0.07491;0.0891429
31.01.2024 13:00;31.01.2024 14:00;67.66;0.06766;0.0805154
31.01.2024 14:00;31.01.2024 15:00;66.69;0.06669;0.0793611
31.01.2024 15:00;31.01.2024 16:00;75.87;0.07587;0.0902853
31.01.2024 16:00;31.01.2024 17:00;81.62;0.08162;0.0971278
31.01.2024 17:00;31.01.2024 18:00;87.91;0.08791;0.1046129
31.01.2024 18:00;31.01.2024 19:00;86.78;0.08678;0.1032682
31.01.2024 19:00;31.01.2024 20:00;73.65;0.07365;0.0876435
31.01.2024 20:00;31.01.2024 21:00;66.03;0.06603;0.0785757
31.01.2024 21:00;31.01.2024 22:00;56.96;0.05696;0.0677824
31.01.2024 22:00;31.01.2024 23:00;54.08;0.05408;0.0643552
31.01.2024 23:00;01.02.2024 00:00;39.73;0.03973;0.0472787
01.02.2024 00:00;01.02.2024 01:00;47.06;0.04706;0.0560014
01.02.2024 01:00;01.02.2024 02:00;41.12;0.04112;0.0489328
01.02.2024 02:00;01.02.2024 03:00;42.16;0.04216;0.0501704
01.02.2024 03:00;01.02.2024 04:00;43.05;0.04305;0.0512295
01.02.2024 04:00;01.02.2024 05:00;46.91;0.04691;0.0558229
01.02.2024 05:00;01.02.2024 06:00;55.34;0.05534;0.0658546
01.02.2024 06:00;01.02.2024 07:00;69.01;0.06901;0.0821219
01.02.2024 07:00;01.02.2024 08:00;86.12;0.08612;0.1024828
01.02.2024 08:00;01.02.2024 09:00;92.5;0.0925;0.110075
01.02.2024 09:00;01.02.2024 10:00;86.29;0.08629;0.1026851
01.02.2024 10:00;01.02.2024 11:00;83.67;0.08367;0.0995673
01.02.2024 11:00;01.02.2024 12:00;77.22;0.07722;0.0918918
01.02.2024 12:00;01.02.2024 13:00;67.6;0.0676;0.080444
01.02.2024 13:00;01.02.2024 14:00;57.26;0.05726;0.0681394
01.02.2024 14:00;01.02.2024 15:00;68.74;0.06874;0.0818006
01.02.2024 15:00;01.02.2024 16:00;75.07;0.07507;0.0893333
01.02.2024 16:00;01.02.2024 17:00;77.05;0.07705;0.0916895
01.02.2024 17:00;01.02.2024 18:00;91.61;0.09161;0.1090159
01.02.2024 18:00;01.02.2024 19:00;94.67;0.09467;0.1126573
01.02.2024 19:00;01.02.2024 20:00;97.89;0.09789;0.1164891
01.02.2024 20:00;01.02.2024 21:00;89.97;0.08997;0.1070643
01.02.2024 21:00;01.02.2024 22:00;83.29;0.08329;0.0991151
01.02.2024 22:00;01.02.2024 23:00;81.88;0.08188;0.0974372
01.02.2024 23:00;02.02.2024 00:00;73.38;0.07338;0.0873222
02.02.2024 00:00;02.02.2024 01:00;64.27;0.06427;0.0764813
02.02.2024 01:00;02.02.2024 02:00;59.94;0.05994;0.0713286
02.02.2024 02:00;02.02.2024 03:00;58;0.058;0.06902
02.02.2024 03:00;02.02.2024 04:00;54.69;0.05469;0.0650811
02.02.2024 04:00;02.02.2024 05:00;53.23;0.05323;0.0633437
02.02.2024 05:00;02.02.2024 06:00;55.07;0.05507;0.0655333
02.02.2024 06:00;02.02.2024 07:00;66.94;0.06694;0.0796586
02.02.2024 07:00;02.02.2024 08:00;76.99;0.07699;0.0916181
02.02.2024 08:00;02.02.2024 09:00;89.32;0.08932;0.1062908
02.02.2024 09:00;02.02.2024 10:00;85.9;0.0859;0.102221
02.02.2024 10:00;02.02.2024 11:00;80.77;0.08077;0.0961163
02.02.2024 11:00;02.02.2024 12:00;75.15;0.07515;0.0894285
02.02.2024 12:00;02.02.2024 13:00;64.8;0.0648;0.077112
02.02.2024 13:00;02.02.2024 14:00;56.52;0.05652;0.0672588
02.02.2024 14:00;02.02.2024 15:00;54.83;0.05483;0.0652477
02.02.2024 15:00;02.02.2024 16:00;53.09;0.05309;0.0631771
02.02.2024 16:00;02.02.2024 17:00;52.73;0.05273;0.0627487
02.02.2024 17:00;02.02.2024 18:00;58.5;0.0585;0.069615
02.02.2024 18:00;02.02.2024 19:00;68.97;0.06897;0.0820743
02.02.2024 19:00;02.02.2024 20:00;63.34;0.06334;0.0753746
02.02.2024 20:00;02.02.2024 21:00;55.06;0.05506;0.0655214
02.02.2024 21:00;02.02.2024 22:00;49.68;0.04968;0.0591192
02.02.2024 22:00;02.02.2024 23:00;46.03;0.04603;0.0547757
02.02.2024 23:00;03.02.2024 00:00;36.05;0.03605;0.0428995
03.02.2024 00:00;03.02.2024 01:00;24.74;0.02474;0.0294406
03.02.2024 01:00;03.02.2024 02:00;12.85;0.01285;0.0152915
03.02.2024 02:00;03.02.2024 03:00;6.73;0.00673;0.0080087
03.02.2024 03:00;03.02.2024 04:00;10.51;0.01051;0.0125069
03.02.2024 04:00;03.02.2024 05:00;8.53;0.00853;0.0101507
03.02.2024 05:00;03.02.2024 06:00;8.8;0.0088;0.010472
03.02.2024 06:00;03.02.2024 07:00;16.48;0.01648;0.0196112
03.02.2024 07:00;03.02.2024 08:00;34.17;0.03417;0.0406623
03.02.2024 08:00;03.02.2024 09:00;45.99;0.04599;0.0547281
03.02.2024 09:00;03.02.2024 10:00;45.97;0.04597;0.0547043
03.02.2024 10:00;03.02.2024 11:00;35.62;0.03562;0.0423878
03.02.2024 11:00;03.02.2024 12:00;30.42;0.03042;0.0361998
03.02.2024 12:00;03.02.2024 13:00;30.58;0.03058;0.0363902
03.02.2024 13:00;03.02.2024 14:00;30.62;0.03062;0.0364378
03.02.2024 14:00;03.02.2024 15:00;40.74;0.04074;0.0484806
03.02.2024 15:00;03.02.2024 16:00;43.7;0.0437;0.052003
03.02.2024 16:00;03.02.2024 17:00;49.36;0.04936;0.0587384
03.02.2024 17:00;03.02.2024 18:00;57.83;0.05783;0.0688177
03.02.2024 18:00;03.02.2024 19:00;68.57;0.06857;0.0815983
03.02.2024 19:00;03.02.2024 20:00;65.98;0.06598;0.0785162
03.02.2024 20:00;03.02.2024 21:00;54.37;0.05437;0.0647003
03.02.2024 21:00;03.02.2024 22:00;51.21;0.05121;0.0609399
03.02.2024 22:00;03.02.2024 23:00;50.81;0.05081;0.0604639
03.02.2024 23:00;04.02.2024 00:00;38.71;0.03871;0.0460649
